id	semantic_groups	preflabel	synonyms	description
MP:0011094	DISO	embryonic lethality before implantation, complete penetrance	NA	NA
ZP:0000335	DISO	abnormal(ly) disrupted blood circulation	NA	NA
MP:0004256	DISO	abnormal maternal decidual layer morphology	NA	NA
APO:0000330	DISO	haploproficient	NA	NA
FBbt:00004405PHENOTYPE	DISO	Drosophila mesothoracic tarsal bristle longitudinal row 7 phenotype	NA	NA
ZP:0002190	DISO	abnormal(ly) deformed trunk	NA	NA
MONARCH:APO_0000074APO_0000003	GENO	autophagy:decreased	NA	NA
MP:0004300	DISO	abnormal organ of Corti supporting cell morphology	NA	NA
FBbt:00000296PHENOTYPE	DISO	Drosophila embryonic/larval visceral branch phenotype	NA	NA
GO:0030426PHENOTYPE	PHYS	growth cone phenotype	NA	NA
GO:0003091	PHYS	renal water homeostasis	NA	NA
GO:0072232	PHYS	metanephric proximal convoluted tubule segment 2 development	NA	NA
FBbt:00004736PHENOTYPE	DISO	Drosophila unnamed wing hinge sclerite phenotype	NA	NA
ZP:0011269	DISO	abnormal(ly) open neural tube	NA	NA
HP:0007973	DISO	Retinal dysplasia	NA	NA
MP:0004969	DISO	pale kidney	NA	NA
FBbt:00001794PHENOTYPE	DISO	anterior dorsal histoblast nest abdominal 1 phenotype	NA	NA
GO:0022857	PHYS	transmembrane transporter activity	NA	NA
WBPhenotype:0000717	DISO	gene expression variant	NA	NA
MONARCH:bb465aebae18710f	GENO	Aqp1<tm1b(EUCOMM)Wtsi>/Aqp1<tm1b(EUCOMM)Wtsi> [C57BL/6NTac-MRC Harwell-H-AQP1-C01-TM1B]	NA	NA
MP:0004794	DISO	increased anti-nuclear antigen antibody level	NA	NA
MGI:3033387	GENE	Slc14a1<tm1Ask>/Slc14a1<tm1Ask>; Aqp1<tm1Ask>/Aqp1<tm1Ask> [involves: C57BL/6J]	NA	NA
MP:0001240	DISO	abnormal epidermis stratum corneum morphology	NA	NA
ZP:0001121	DISO	abnormal(ly) disrupted embryonic pattern specification	NA	NA
MONARCH:APO_0000044APO_0000003	GENO	sporulation efficiency:decreased	NA	NA
ZP:0003165	DISO	abnormal(ly) decreased length intersegmental vessel	NA	NA
HP:0000967	DISO	Petechiae	NA	NA
MONARCH:APO_0000215APO_0000003	GENO	toxin resistance:decreased	NA	NA
:.well-known/genid/person-3213-1	GENO	affected female proband with Congenital disorder of deglycosylation	NA	NA
MP:0005562	DISO	decreased mean corpuscular hemoglobin	NA	NA
FBbt:00004221PHENOTYPE	DISO	photoreceptor cell R5 phenotype	NA	NA
MP:0004736	DISO	abnormal distortion product otoacoustic emission	NA	NA
MP:0002580	DISO	duodenal lesions	NA	NA
OMIM:107776.0001	DISO	AQP1, ALA45VAL	NA	NA
NCBIGene:100524085	GENE	USP15	NA	NA
NCBIGene:100524483	GENE	RAD23A	NA	NA
MP:0001723	DISO	disorganized yolk sac vascular plexus	NA	NA
MP:0002874	DISO	decreased hemoglobin content	NA	NA
NCBIGene:824489	GENE	AtCDC48B	NA	NA
GO:0042060PHENOTYPE	PHYS	wound healing phenotype	NA	NA
MP:0000521	DISO	abnormal kidney cortex morphology	NA	NA
HP:0000961	DISO	Cyanosis	NA	NA
MP:0020528	DISO	thalamus hypoplasia	NA	NA
MP:0001586	DISO	abnormal erythrocyte cell number	NA	NA
ZP:0000303	DISO	abnormal(ly) arrested cell cycle	NA	NA
MP:0011157	DISO	abnormal hypodermis muscle layer morphology	NA	NA
FBbt:00002638PHENOTYPE	DISO	Drosophila embryonic/larval ventricular ganglion phenotype	NA	NA
MP:0011704	DISO	decreased fibroblast proliferation	NA	NA
NCBIGene:100513310	GENE	TNK2	NA	NA
MP:0000097	DISO	short maxilla	NA	NA
MONARCH:APO_0000057APO_0000002	GENO	nuclear morphology:abnormal	NA	NA
MP:0011452	DISO	decreased susceptibility to dopaminergic neuron neurotoxicity	NA	NA
MP:0000930	DISO	wavy neural tube	NA	NA
NCBIGene:100622324	GENE	NFE2L3	NA	NA
MONARCH:APO_0000255APO_0000248	GENO	cell cycle progression in G1 phase:increased duration	NA	NA
MONARCH:APO_0000041APO_0000003	GENO	sporulation:decreased	NA	NA
FBbt:00001673PHENOTYPE	DISO	Drosophila embryonic/larval dorsal vessel phenotype	NA	NA
MONARCH:APO_0000081APO_0000004	GENO	killer toxin resistance:increased	NA	NA
MONARCH:APO_0000317APO_0000003	GENO	replicative lifespan:decreased	NA	NA
HP:0008222	DISO	Female infertility	NA	NA
FBbt:00002517PHENOTYPE	DISO	Drosophila abdominal anterior ventral multidendritic neuron vdaa phenotype	NA	NA
ClinVarVariant:197318	VARI	NM_001145294.1(NGLY1):c.367-9delT	NA	NA
GO:0007417PHENOTYPE	PHYS	central nervous system development phenotype	NA	NA
MP:0006126	DISO	abnormal cardiac outflow tract development	NA	NA
MP:0004946	DISO	abnormal regulatory T cell physiology	NA	NA
HP:0011273	DISO	Anisocytosis	NA	NA
MP:0009895	DISO	decreased palatine bone horizontal plate size	NA	NA
ZP:0010911	DISO	abnormal(ly) has extra parts of type posterior crista towards hair cell	NA	NA
HP:0100828	DISO	Increase in T cell count	NA	NA
GO:0044241PHENOTYPE	PHYS	lipid digestion phenotype	NA	NA
MP:0008167	DISO	increased B-1a cell number	NA	NA
ZP:0005587	DISO	abnormal(ly) present in greater numbers in organism Rohon-Beard neuron	NA	NA
NCBIGene:100026623	GENE	AVP	NA	NA
ZP:0000126	DISO	abnormal(ly) malformed Meckel's cartilage	NA	NA
ZP:0010999	DISO	abnormal(ly) premature myelination	NA	NA
MP:0006104	DISO	abnormal tectum morphology	NA	NA
MP:0011108	DISO	embryonic lethality during organogenesis, incomplete penetrance	NA	NA
ZP:0004922	DISO	abnormal(ly) malformed neurohypophysis vasculature	NA	NA
HP:0011314	DISO	Abnormality of long bone morphology	NA	NA
MP:0006265	DISO	increased pulse pressure	NA	NA
WBPhenotype:0001361	DISO	chromosome condensation variant	NA	NA
HP:0004447	DISO	Poikilocytosis	NA	NA
FBbt:00000095PHENOTYPE	DISO	Drosophila amnioserosa phenotype	NA	NA
WBPhenotype:0000057	DISO	early larval lethal	NA	NA
HP:0004962	DISO	Thoracic aorta calcification	NA	NA
NCBIGene:100627848	GENE	SRPK2	NA	NA
MP:0004950	DISO	abnormal brain vasculature morphology	NA	NA
FBbt:00007275PHENOTYPE	DISO	Drosophila class IV dendritic arborizing neuron phenotype	NA	NA
HP:0011121	DISO	Abnormality of skin morphology	NA	NA
MP:0000472	DISO	abnormal stomach non-glandular epithelium morphology	NA	NA
MP:0000124	DISO	absent teeth	NA	NA
GO:0014032PHENOTYPE	PHYS	neural crest cell development phenotype	NA	NA
MP:0005006	DISO	abnormal osteoblast physiology	NA	NA
MP:0011168	DISO	abnormal fat cell differentiation	NA	NA
HP:0000105	DISO	Enlarged kidney	NA	NA
:.well-known/genid/MGI103076-VLU-MGI103198-VLU-MGI103201-VLU-MGI104627-VLU-MGI104779-VLU-MGI105976-VLU-MGI106018-VLU-MGI106645-VLU-MGI107732-VLU-MGI107996-VLU-MGI109351-VLU-MGI109569-VLU-MGI109618-VLU-MGI1098754-VLU-MGI1098815-VLU-MGI1100864-VLU-MGI1194898-VLU-MGI1196326-VLU-MGI1203730-VLU-MGI1289279-VLU-MGI1316652-VLU-MGI1339712-VLU-MGI1341110-VLU-MGI1345184-VLU-MGI1349385-VLU-MGI1349721-VLU-MGI1351617-VLU-MGI1858232-VLU-MGI1858304-VLU-MGI1859555-VLU-MGI1888526-VLU-MGI1889294-VLU-MGI1889802-VLU-MGI1890647-VLU-MGI1891361-VLU-MGI1914404-VLU-MGI1914582-VLU-MGI1915367-VLU-MGI1915851-VLU-MGI1916068-VLU-MGI1916394-VLU-MGI1917685-VLU-MGI1917728-VLU-MGI1918255-VLU-MGI1918263-VLU-MGI1918441-VLU-MGI1918780-VLU-MGI1918988-VLU-MGI1919074-VLU-MGI1919563-VLU-MGI1919936-VLU-MGI1921370-VLU-MGI1921430-VLU-MGI1921446-VLU-MGI1921612-VLU-MGI1924306-VLU-MGI1925505-VLU-MGI1926217-VLU-MGI1929211-VLU-MGI1933786-VLU-MGI2137383-VLU-MGI2137680-VLU-MGI2142048-VLU-MGI2143886-VLU-MGI2145955-VLU-MGI2146009-VLU-MGI2148793-VLU-MGI2153272-VLU-MGI2153482-VLU-MGI2177284-VLU-MGI2178743-VLU-MGI2384495-VLU-MGI2387634-VLU-MGI2441745-VLU-MGI2442119-VLU-MGI2442784-VLU-MGI2443016-VLU-MGI2444274-VLU-MGI2444430-VLU-MGI2444928-VLU-MGI2446120-VLU-MGI2447024-VLU-MGI2450529-VLU-MGI2450757-VLU-MGI2676311-VLU-MGI2684924-VLU-MGI2685289-VLU-MGI2685821-VLU-MGI3030144-VLU-MGI3030440-VLU-MGI3030502-VLU-MGI3030509-VLU-MGI3030597-VLU-MGI3030705-VLU-MGI3030934-VLU-MGI3031168-VLU-MGI3035181-VLU-MGI3616079-VLU-MGI3641753-VLU-MGI3644875-VLU-MGI3645984-VLU-MGI3646469-VLU-MGI3648316-VLU-MGI3648919-VLU-MGI5477020-VLU-MGI88016-VLU-MGI88052-VLU-MGI88602-VLU-MGI894702-VLU-MGI95392-VLU-MGI96010-VLU-MGI96235-VLU-MGI96605-VLU-MGI96929-VLU-MGI97479-VLU-MGI97770-VLU-MGI97797-VLU-MGI98730-VLU-MGI98926-VLU-MGI98935-VLU-MGI99400-VLU-MGI99448-VLU-GENO0000649-MMRRC042663	GENO	Vdr<?>/?; Cdc25a<?>/?; Aqp1<?>/?; Dst<?>/?; Prkdc<?>/?; Myo5a<?>/?; St8sia4<?>/?; Enpep<?>/?; Myo1a<?>/?; Slc8a2<?>/?; Slc4a2<?>/?; Fmnl3<?>/?; Atp6v1b2<?>/?; Psmc3<?>/?; Cdc23<?>/?; Dnah11<?>/?; Ppl<?>/?; Ncald<?>/?; Pik3c2g<?>/?; Dnah9<?>/?; Prmt2<?>/?; Myh8<?>/?; Adcy8<?>/?; Tenm2<?>/?; Dysf<?>/?; Tob1<?>/?; Abca3<?>/?; Nudt5<?>/?; Ctps<?>/?; Nup210<?>/?; Xpo4<?>/?; Rbm38<?>/?; Hibadh<?>/?; Fign<?>/?; Psg29<?>/?; Mtdh<?>/?; Snrpd3<?>/?; Apool<?>/?; Qars<?>/?; Zfand2b<?>/?; Slirp<?>/?; Inf2<?>/?; Mipep<?>/?; Ccdc83<?>/?; Kcnmb4os2<?>/?; Phf11a<?>/?; Gas2l3<?>/?; Mamdc2<?>/?; 1700006A11Rik<?>/?; Fryl<?>/?; Usp24<?>/?; Zfp263<?>/?; Muc5b<?>/?; Ttc27<?>/?; Spag17<?>/?; Tmco4<?>/?; Ralgps2<?>/?; Rnase4<?>/?; Rnf138<?>/?; Dnaja3<?>/?; Csmd1<?>/?; Sfxn4<?>/?; Rnf40<?>/?; Dot1l<?>/?; Prkaa1<?>/?; Dennd3<?>/?; Kiss1r<?>/?; Trrap<?>/?; Itga10<?>/?; Trhr2<?>/?; Stab2<?>/?; Mkl1<?>/?; Lrrc66<?>/?; Agbl5<?>/?; Papolg<?>/?; Slco4c1<?>/?; Ifi44<?>/?; Cfap65<?>/?; Pomt2<?>/?; Phlpp2<?>/?; Ccdc114<?>/?; Kif19a<?>/?; Pilra<?>/?; Ush1g<?>/?; Crybg3<?>/?; Pcdh17<?>/?; Cct8l1<?>/?; Hjurp<?>/?; Olfr310<?>/?; Olfr606<?>/?; Olfr668<?>/?; Olfr675<?>/?; Olfr763<?>/?; Olfr871<?>/?; Olfr1100<?>/?; Olfr1335<?>/?; Trim30d<?>/?; Dnaaf5<?>/?; Gm15441<?>/?; H2afb3<?>/?; Skor2<?>/?; Agbl1<?>/?; Cyp2a22<?>/?; Ces1a<?>/?; Gm26526<?>/?; Ampd2<?>/?; Apob<?>/?; Cyp2d10<?>/?; Numbl<?>/?; Eng<?>/?; Hal<?>/?; Hsd3b3<?>/?; Itga6<?>/?; Mc3r<?>/?; Pappa<?>/?; Prodh<?>/?; Ptgs1<?>/?; Tgm1<?>/?; Vcam1<?>/?; Vldlr<?>/?; Atp7a<?>/?; Ifi47<?>/? [n.s.]	NA	NA
HP:0011031	DISO	Abnormality of iron homeostasis	NA	NA
GO:0002088PHENOTYPE	PHYS	lens development in camera-type eye phenotype	NA	NA
FBbt:00002909PHENOTYPE	DISO	abdominal 5 ventral monoscolopidial chordotonal organ vch1 phenotype	NA	NA
:.well-known/genid/H_AQP1_C01_TM1B	GENO	H-AQP1-C01-TM1B	NA	NA
FBbt:00004304PHENOTYPE	DISO	Drosophila anterior supraalar bristle phenotype	NA	NA
GO:0010592	PHYS	positive regulation of lamellipodium assembly	NA	NA
FBbt:00004992PHENOTYPE	DISO	adult cuticle phenotype	NA	NA
MP:0004430	DISO	abnormal Claudius cell morphology	NA	NA
MP:0000165	DISO	abnormal long bone hypertrophic chondrocyte zone	NA	NA
MP:0003755	DISO	abnormal palate morphology	NA	NA
MP:0002145	DISO	abnormal T cell differentiation	NA	NA
FBbt:00005055PHENOTYPE	DISO	digestive system phenotype	NA	NA
MP:0003174	DISO	increased lysosomal enzyme secretion	NA	NA
MONDO:0004971	DISO	adenoid cystic carcinoma	NA	NA
MMRRC:038430	GENO	C57BL/6J-MtgxR0145Btlr	NA	NA
HP:0012638	DISO	Abnormality of nervous system physiology	NA	NA
MP:0008457	DISO	abnormal cortical intermediate zone morphology	NA	NA
MP:0006398	DISO	increased long bone epiphyseal plate size	NA	NA
MP:0004148	DISO	increased compact bone thickness	NA	NA
ZP:0000442	DISO	abnormal(ly) increased occurrence cell death	NA	NA
HP:0011017	DISO	Abnormality of cell physiology	NA	NA
FBbt:00001040PHENOTYPE	DISO	embryonic/larval alary muscle phenotype	NA	NA
WBPhenotype:0000662	DISO	foraging behavior variant	NA	NA
FBbt:00000003PHENOTYPE	DISO	segment phenotype	NA	NA
FBbt:00001369PHENOTYPE	DISO	Drosophila neuroblast of ventral nerve cord primordium phenotype	NA	NA
MP:0005076	DISO	abnormal cell differentiation	NA	NA
NCBIGene:823619	GENE	AT3G44850	NA	NA
MP:0013772	DISO	increased effector memory T-helper cell number	NA	NA
FBbt:00003138PHENOTYPE	DISO	Drosophila adult midgut phenotype	NA	NA
FBbt:00004340PHENOTYPE	DISO	wing hair phenotype	NA	NA
AQTLTrait:1050	DISO	Body weight (400 days)	NA	NA
MP:0005566	DISO	decreased blood urea nitrogen level	NA	NA
MP:0001622	DISO	abnormal vasculogenesis	NA	NA
ZP:0000004	DISO	abnormal(ly) disrupted determination of left/right asymmetry in lateral mesoderm	NA	NA
FBbt:00001920PHENOTYPE	DISO	embryonic/larval brain phenotype	NA	NA
MP:0000350	DISO	abnormal cell proliferation	NA	NA
HP:0010976	DISO	B lymphocytopenia	NA	NA
HP:0001679	DISO	Abnormal aortic morphology	NA	NA
FBbt:00004477PHENOTYPE	DISO	Drosophila sternite phenotype	NA	NA
HP:0000029	DISO	Testicular atrophy	NA	NA
FBbt:00001911PHENOTYPE	DISO	embryonic/larval nervous system phenotype	NA	NA
MP:0009375	DISO	thin zona pellucida	NA	NA
MP:0003442	DISO	decreased circulating glycerol level	NA	NA
MP:0003841	DISO	abnormal lambdoid suture morphology	NA	NA
HP:0012101	DISO	Decreased serum creatinine	NA	NA
ZP:0009585	DISO	abnormal(ly) present in fewer numbers in organism posterior lateral line ganglion neuron	NA	NA
FBcv:0002026	DISO	lethal - all die before end of prepupal stage	NA	NA
MP:0000692	DISO	small spleen	NA	NA
NCBIGene:473021	GENE	KIAA1958	NA	NA
HP:0000053	DISO	Macroorchidism	NA	NA
MP:0003037	DISO	increased myocardial infarction size	NA	NA
ZP:0010905	DISO	abnormal(ly) has extra parts of type macula utricle towards immature hair cell anterior macula	NA	NA
FBbt:00001804PHENOTYPE	DISO	anterior dorsal histoblast nest abdominal 6 phenotype	NA	NA
HP:0100851	DISO	Abnormal emotion/affect behavior	NA	NA
MP:0010661	DISO	ascending aorta aneurysm	NA	NA
:.well-known/genid/MGI103201-VLU-MGI107387-VLU-MGI108391-VLU-MGI108554-VLU-MGI109234-VLU-MGI109304-VLU-MGI109536-VLU-MGI109548-VLU-MGI1096345-VLU-MGI1098533-VLU-MGI1202302-VLU-MGI1202397-VLU-MGI1298369-VLU-MGI1315213-VLU-MGI1341839-VLU-MGI1341847-VLU-MGI1347346-VLU-MGI1858313-VLU-MGI1858330-VLU-MGI1860197-VLU-MGI1862037-VLU-MGI1913496-VLU-MGI1913837-VLU-MGI1914689-VLU-MGI1914742-VLU-MGI1915760-VLU-MGI1915851-VLU-MGI1917193-VLU-MGI1918135-VLU-MGI1918659-VLU-MGI1918772-VLU-MGI1919019-VLU-MGI1921500-VLU-MGI1922664-VLU-MGI1922790-VLU-MGI1923665-VLU-MGI1923935-VLU-MGI1924140-VLU-MGI1929289-VLU-MGI1932389-VLU-MGI2135601-VLU-MGI2142195-VLU-MGI2442266-VLU-MGI2442600-VLU-MGI2443417-VLU-MGI2443713-VLU-MGI2444047-VLU-MGI2444178-VLU-MGI2444371-VLU-MGI2652818-VLU-MGI2673874-VLU-MGI2682211-VLU-MGI2685287-VLU-MGI2685483-VLU-MGI2685720-VLU-MGI3030137-VLU-MGI3030199-VLU-MGI3030372-VLU-MGI3030587-VLU-MGI3031053-VLU-MGI3045962-VLU-MGI3606242-VLU-MGI3615275-VLU-MGI3648937-VLU-MGI3652306-VLU-MGI5477151-VLU-MGI88382-VLU-MGI88452-VLU-MGI894810-VLU-MGI95480-VLU-MGI95489-VLU-MGI95514-VLU-MGI95752-VLU-MGI96770-VLU-GENO0000649-MMRRC041819	GENO	Aqp1<?>/?; Aqp4<?>/?; Kif1a<?>/?; Dab1<?>/?; Kif21b<?>/?; Olfr31<?>/?; Itih4<?>/?; Adam10<?>/?; Gckr<?>/?; Ints9<?>/?; Pms1<?>/?; Ints6<?>/?; Pcdha7<?>/?; Nrip1<?>/?; Nod1<?>/?; Hhip<?>/?; Adamts7<?>/?; Uba2<?>/?; Nxf1<?>/?; Wdr7<?>/?; Slc12a5<?>/?; Osgep<?>/?; Fastk<?>/?; Xab2<?>/?; Zfand4<?>/?; Ints1<?>/?; Qars<?>/?; Lrch4<?>/?; Ints10<?>/?; Fmnl2<?>/?; Ggt6<?>/?; Bbs10<?>/?; Tmem110<?>/?; Ccnl1<?>/?; Fpgt<?>/?; Fam187b<?>/?; Eif4g3<?>/?; Memo1<?>/?; Adrm1<?>/?; Tlr9<?>/?; Slc1a4<?>/?; Leng8<?>/?; Zfp367<?>/?; Adamts18<?>/?; Tmem74<?>/?; Ythdc1<?>/?; Pgghg<?>/?; 9930022D16Rik<?>/?; B130006D01Rik<?>/?; Dcdc2a<?>/?; P2ry6<?>/?; Rxfp1<?>/?; Zfp804b<?>/?; Gsg1l<?>/?; Acss3<?>/?; Olfr303<?>/?; Olfr365<?>/?; Olfr538<?>/?; Olfr753-ps1<?>/?; Olfr1219<?>/?; Crocc2<?>/?; Nostrin<?>/?; Klk13<?>/?; Gm6588<?>/?; Krtap4-8<?>/?; Gm26657<?>/?; F5<?>/?; Col2a1<?>/?; Uty<?>/?; Fancc<?>/?; Fbn1<?>/?; Fes<?>/?; Gls<?>/?; Lef1<?>/? [n.s.]	NA	NA
MONARCH:APO_0000047APO_0000003	GENO	transposable element transposition:decreased	NA	NA
MP:0011080	DISO	increased macrophage apoptosis	NA	NA
MP:0004680	DISO	small xiphoid process	NA	NA
MONARCH:APO_0000110APO_0000117	GENO	competitive fitness:normal	NA	NA
MP:0004215	DISO	abnormal myocardial fiber physiology	NA	NA
MP:0005308	DISO	abnormal circulating ammonia level	NA	NA
GO:0042599PHENOTYPE	PHYS	lamellar body phenotype	NA	NA
MP:0002651	DISO	abnormal sciatic nerve morphology	NA	NA
MP:0001511	DISO	disheveled coat	NA	NA
MP:0009377	DISO	ectopic manchette	NA	NA
ZP:0001278	DISO	abnormal(ly) apoptotic photoreceptor cell	NA	NA
MP:0009420	DISO	skeletal muscle endomysial fibrosis	NA	NA
WBPhenotype:0000583	DISO	dumpy	NA	NA
NCBIGene:100558841	GENE	rgs17	NA	NA
GO:0032940	PHYS	secretion by cell	NA	NA
HP:0000772	DISO	Abnormality of the ribs	NA	NA
MONARCH:APO_0000257APO_0000250	GENO	cell cycle progression through the G2/M phase transition:arrested	NA	NA
ZP:0001262	DISO	abnormal(ly) disrupted thigmotaxis	NA	NA
FBbt:00004875PHENOTYPE	DISO	germline cyst phenotype	NA	NA
FBbt:00003361PHENOTYPE	DISO	indirect flight muscle phenotype	NA	NA
ZP:0000565	DISO	abnormal(ly) delayed somitogenesis	NA	NA
MP:0003887	DISO	increased hepatocyte apoptosis	NA	NA
WBPhenotype:0000188	DISO	gonad arm morphology variant	NA	NA
MP:0003644	DISO	thymus atrophy	NA	NA
HP:0011063	DISO	Abnormality of incisor morphology	NA	NA
MP:0008560	DISO	increased tumor necrosis factor secretion	NA	NA
ZP:0002193	DISO	abnormal(ly) decreased branchiness motor neuron axon	NA	NA
NCBIGene:711635	GENE	TRAFD1	NA	NA
UBERON:0001630	ANAT	muscle organ	NA	NA
FBbt:00003627PHENOTYPE	DISO	Drosophila protocerebrum phenotype	NA	NA
MP:0010733	DISO	abnormal axon initial segment morphology	NA	NA
MP:0005380	DISO	embryo phenotype	NA	NA
FBbt:00005043PHENOTYPE	DISO	Drosophila trachea phenotype	NA	NA
MP:0009862	DISO	abnormal aorta elastic tissue morphology	NA	NA
ZP:0000011	DISO	abnormal(ly) quality somite	NA	NA
MONARCH:APO_0000022APO_0000004	GENO	protein activity:increased	NA	NA
FBcv:0002033	DISO	lethal - all die during embryonic stage	NA	NA
ClinVarVariant:388895	VARI	NM_018297.3(NGLY1):c.131+11A>G	NA	NA
ZP:0002084	DISO	abnormal(ly) disrupted angiogenesis	NA	NA
MP:0000417	DISO	short hair	NA	NA
ClinVarVariant:474223	VARI	NM_018297.3(NGLY1):c.334A>C (p.Arg112=)	NA	NA
MP:0003453	DISO	abnormal keratinocyte physiology	NA	NA
MP:0002635	DISO	reduced sensorimotor gating	NA	NA
MP:0009703	DISO	decreased birth body size	NA	NA
NCBIGene:520504	GENE	CCDC36	NA	NA
MP:0008181	DISO	increased marginal zone B cell number	NA	NA
MP:0000219	DISO	increased neutrophil cell number	NA	NA
NCBIGene:396014	GENE	NFE2L2	NA	NA
FBbt:00004864PHENOTYPE	DISO	Drosophila female reproductive system phenotype	NA	NA
FBbt:00004970PHENOTYPE	DISO	cuticle phenotype	NA	NA
NCBIGene:100567718	GENE	jun	NA	NA
MONARCH:APO_0000141APO_0000003	GENO	critical cell size at START (G1 cell-size checkpoint):decreased	NA	NA
ZP:0003327	DISO	abnormal(ly) disrupted cerebellum development	NA	NA
ZP:0004919	DISO	abnormal(ly) decreased occurrence angiogenesis	NA	NA
FBbt:00002024PHENOTYPE	DISO	Drosophila dorsal multidendritic neuron phenotype	NA	NA
MP:0004756	DISO	abnormal proximal convoluted tubule morphology	NA	NA
WBPhenotype:0000058	DISO	late larval lethal	NA	NA
MP:0008332	DISO	decreased lactotroph cell number	NA	NA
GO:0046543PHENOTYPE	PHYS	development of secondary female sexual characteristics phenotype	NA	NA
MONARCH:APO_0000333APO_0000003	GENO	acquired thermotolerance:decreased	NA	NA
MP:0006382	DISO	abnormal lung epithelium morphology	NA	NA
FBbt:00000845PHENOTYPE	DISO	Drosophila abdominal 5 lateral longitudinal muscle 1 phenotype	NA	NA
REACT:R-MMU-432040	PHYS	Vasopressin regulates renal water homeostasis via Aquaporins	NA	NA
MP:0013675	DISO	decreased Ly6C-positive mature NK cell number	NA	NA
MP:0012139	DISO	increased forebrain size	NA	NA
MP:0001046	DISO	abnormal enteric neuron morphology	NA	NA
GO:0030900PHENOTYPE	PHYS	forebrain development phenotype	NA	NA
ClinVarVariant:474222	VARI	NM_018297.3(NGLY1):c.246+8T>A	NA	NA
MP:0010875	DISO	increased bone volume	NA	NA
GO:0085018	PHYS	maintenance of symbiont-containing vacuole by host	NA	NA
GO:0008585PHENOTYPE	PHYS	female gonad development phenotype	NA	NA
FBbt:00006007PHENOTYPE	DISO	outer photoreceptor cell phenotype	NA	NA
HP:0010309	DISO	Bifid sternum	NA	NA
ZP:0001382	DISO	abnormal(ly) morphology retinal inner nuclear layer	NA	NA
MONARCH:APO_0000193APO_0000003	GENO	resistance to enzymatic treatment:decreased	NA	NA
GO:0071910PHENOTYPE	PHYS	determination of liver left/right asymmetry phenotype	NA	NA
ZP:0000019	DISO	abnormal(ly) malformed intersegmental vessel	NA	NA
HP:0012020	DISO	Right aortic arch	NA	NA
GO:0030061PHENOTYPE	PHYS	mitochondrial crista phenotype	NA	NA
ZP:0000240	DISO	abnormal(ly) bent whole organism	NA	NA
HP:0006266	DISO	Small placenta	NA	NA
HP:0000096	DISO	Glomerulosclerosis	NA	NA
HP:0003251	DISO	Male infertility	NA	NA
MP:0010956	DISO	abnormal mitochondrial ATP synthesis coupled electron transport	NA	NA
FBbt:00004738PHENOTYPE	DISO	1st axillary sclerite phenotype	NA	NA
FBbt:00004133PHENOTYPE	DISO	interommatidial bristle phenotype	NA	NA
FBbt:00007325PHENOTYPE	DISO	Drosophila epidermal cell phenotype	NA	NA
FBbt:00005528PHENOTYPE	DISO	Drosophila midline primordium phenotype	NA	NA
ClinVarVariant:372852	VARI	NM_018297.3(NGLY1):c.1150-1G>C	NA	NA
GO:0042060	PHYS	wound healing	NA	NA
GO:0006954	PHYS	inflammatory response	NA	NA
MP:0003111	DISO	abnormal cell nucleus morphology	NA	NA
MP:0012728	DISO	abnormal somite border morphology	NA	NA
MP:0002066	DISO	abnormal motor capabilities/coordination/movement	NA	NA
HP:0012757	DISO	Abnormal neuron morphology	NA	NA
FBbt:00001137PHENOTYPE	DISO	Drosophila sensory mother cell phenotype	NA	NA
HP:0011840	DISO	Abnormality of T cell physiology	NA	NA
MP:0008215	DISO	decreased immature B cell number	NA	NA
HP:0001871	DISO	Abnormality of blood and blood-forming tissues	NA	NA
MP:0008260	DISO	abnormal autophagy	NA	NA
HP:0012243	DISO	Abnormal reproductive system morphology	NA	NA
FBbt:00004217PHENOTYPE	DISO	photoreceptor cell R3 phenotype	NA	NA
MP:0003868	DISO	abnormal feces composition	NA	NA
MP:0008515	DISO	thin retinal outer nuclear layer	NA	NA
GO:0045177	PHYS	apical part of cell	NA	NA
HP:0000892	DISO	Bifid ribs	NA	NA
MP:0003324	DISO	increased liver adenoma incidence	NA	NA
FBbt:00004331PHENOTYPE	DISO	medial triple row phenotype	NA	NA
